source_dataset	dataset	species	section_id	technology	validation_strategy	n_cells_or_bins	n_groups	n_lr_pairs_in_table	random_seed	n_permutations	validation_score_method	expression_potential_stat	expression_potential_power	kernel	score_type	null_model	k	top_k	n_pairs	observed_mean	observed_score	null_mean	null_sd	top_k_enrichment_z	top_k_empirical_pvalue	enrichment_z	empirical_p
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	pooled	500	500	500	2.2066802540886047e-05	2.2066802540886047e-05	3.784490336867485e-05	3.281083463168254e-05	-0.4808808128444645	0.5586103474131467	-0.4808808128444645	0.5586103474131467
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	coordinate_permutation	500	500	500	2.2066802540886047e-05	2.2066802540886047e-05	2.193152829202151e-05	1.782727263409323e-07	0.7588050715387467	0.2347652347652347	0.7588050715387467	0.2347652347652347
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	celltype_permutation	500	500	500	2.2066802540886047e-05	2.2066802540886047e-05	9.331535408969302e-05	1.262895600272267e-05	-5.641681824962137	1.0	-5.641681824962137	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	matched_random_lr	500	500	500	2.2066802540886047e-05	2.2066802540886047e-05	1.4065928552098816e-05	1.0820303488163049e-06	7.394315693214932	0.0009990009990009	7.394315693214932	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	score_permutation	500	500	500	2.2066802540886047e-05	2.2066802540886047e-05	2.206680254088605e-05	3.3898271265208486e-21	-0.999499874937461	1.0	-0.999499874937461	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	pooled	1000	1000	1000	2.133141950843649e-05	2.133141950843649e-05	3.656192575961011e-05	3.225773063481084e-05	-0.4721505806963885	0.5638590352411897	-0.4721505806963885	0.5638590352411897
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	coordinate_permutation	1000	1000	1000	2.133141950843649e-05	2.133141950843649e-05	2.121337470308435e-05	1.7069183449055517e-07	0.6915667975826328	0.2557442557442557	0.6915667975826328	0.2557442557442557
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	celltype_permutation	1000	1000	1000	2.133141950843649e-05	2.133141950843649e-05	9.108473558719772e-05	1.2137787838153405e-05	-5.74678986062861	1.0	-5.74678986062861	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	matched_random_lr	1000	1000	1000	2.133141950843649e-05	2.133141950843649e-05	1.2618173239721862e-05	6.407038629121302e-07	13.599490768029929	0.0009990009990009	13.599490768029929	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	score_permutation	1000	1000	1000	2.133141950843649e-05	2.133141950843649e-05	2.133141950843649e-05	3.3898271265208486e-21	0.0	1.0	0.0	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	pooled	5000	5000	4775	2.06829746774946e-05	2.06829746774946e-05	3.934892721668972e-05	3.3153329480075e-05	-0.5630189435547724	0.6018495376155961	-0.5630189435547724	0.6018495376155961
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	coordinate_permutation	5000	5000	4775	2.06829746774946e-05	2.06829746774946e-05	2.0507516285660432e-05	1.488191871874819e-07	1.179003831092852	0.1238761238761238	1.179003831092852	0.1238761238761238
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	celltype_permutation	5000	5000	4775	2.06829746774946e-05	2.06829746774946e-05	9.584065694977774e-05	1.1837926621836607e-05	-6.34888901352412	1.0	-6.34888901352412	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	matched_random_lr	5000	5000	4775	2.06829746774946e-05	2.06829746774946e-05	2.036456095382611e-05	5.634365589504943e-07	0.5651279076771146	0.2847152847152847	0.5651279076771146	0.2847152847152847
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	spatial_ccc_score	score_permutation	5000	5000	4775	2.06829746774946e-05	2.06829746774946e-05	2.068297467749459e-05	6.779654253041699e-21	0.999499874937461	1.0	0.999499874937461	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	100	100	100	1.3261368281212305e-05	1.3261368281212305e-05	2.067663800001715e-05	1.8840322381951815e-05	-0.3935850761188854	0.3974006498375406	-0.3935850761188854	0.3974006498375406
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	1.3261368281212305e-05	1.3261368281212305e-05	1.320777791606312e-05	1.1844577275926161e-07	0.45244641409115	0.3236763236763236	0.45244641409115	0.3236763236763236
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	1.3261368281212305e-05	1.3261368281212305e-05	5.217343691916419e-05	7.262370799799564e-06	-5.358039366294245	1.0	-5.358039366294245	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	1.3261368281212305e-05	1.3261368281212305e-05	1.20681383474852e-05	2.5721136998125165e-06	0.4639102594158565	0.2667332667332667	0.4639102594158565	0.2667332667332667
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	100	100	100	1.3261368281212305e-05	1.3261368281212305e-05	5.257198817356097e-06	6.829775694737189e-07	11.719520261879126	0.0009990009990009	11.719520261879126	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	500	500	500	1.5553627705402825e-05	1.5553627705402825e-05	2.45153678802981e-05	2.444852440837304e-05	-0.3665554626203162	0.3099225193701574	-0.3665554626203162	0.3099225193701574
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	500	500	500	1.5553627705402825e-05	1.5553627705402825e-05	1.5459478040922848e-05	1.2550420597425392e-07	0.7501713886727471	0.2397602397602397	0.7501713886727471	0.2397602397602397
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	500	500	500	1.5553627705402825e-05	1.5553627705402825e-05	6.57964135304959e-05	8.895087266688178e-06	-5.648374694788069	1.0	-5.648374694788069	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	500	500	500	1.5553627705402825e-05	1.5553627705402825e-05	9.983643104772532e-06	7.825360338813805e-07	7.117863407520234	0.0009990009990009	7.117863407520234	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	500	500	500	1.5553627705402825e-05	1.5553627705402825e-05	6.821936845001101e-06	5.390779135180737e-07	16.197456140278277	0.0009990009990009	16.197456140278277	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	1000	1000	1000	1.3784188628533827e-05	1.3784188628533827e-05	2.178902695556715e-05	2.1870929270614904e-05	-0.3660035761620962	0.3131717070732316	-0.3660035761620962	0.3131717070732316
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	1000	1000	1000	1.3784188628533827e-05	1.3784188628533827e-05	1.3707305835517054e-05	1.1032970766804417e-07	0.6968457964929746	0.2527472527472527	0.6968457964929746	0.2527472527472527
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	1000	1000	1000	1.3784188628533827e-05	1.3784188628533827e-05	5.87603326052577e-05	7.870864880898649e-06	-5.714256902805421	1.0	-5.714256902805421	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	1000	1000	1000	1.3784188628533827e-05	1.3784188628533827e-05	8.09827751387501e-06	4.366227970620833e-07	13.022478791574278	0.0009990009990009	13.022478791574278	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	1000	1000	1000	1.3784188628533827e-05	1.3784188628533827e-05	6.590191867618834e-06	3.846560600697147e-07	18.702413682527613	0.0009990009990009	18.702413682527613	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	pooled	5000	5000	4775	6.66775214515684e-06	6.66775214515684e-06	1.2379858939700735e-05	1.067022315319447e-05	-0.5353315214250036	0.2874281429642589	-0.5353315214250036	0.2874281429642589
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	coordinate_permutation	5000	5000	4775	6.66775214515684e-06	6.66775214515684e-06	6.615262327128936e-06	4.81863676449824e-08	1.0893084619830316	0.1378621378621378	1.0893084619830316	0.1378621378621378
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	celltype_permutation	5000	5000	4775	6.66775214515684e-06	6.66775214515684e-06	3.055322244693468e-05	3.832248615234693e-06	-6.232755935203087	1.0	-6.232755935203087	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	matched_random_lr	5000	5000	4775	6.66775214515684e-06	6.66775214515684e-06	5.958953006058502e-06	1.7057109740075266e-07	4.155446906887349	0.0009990009990009	4.155446906887349	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	role_only	2391	5	5000	0	1000	role_only			exp	model_weighted_spatial_ccc_score	score_permutation	5000	5000	4775	6.66775214515684e-06	6.66775214515684e-06	6.391997978680816e-06	1.1727382301862893e-07	2.3513701470465525	0.0129870129870129	2.3513701470465525	0.0129870129870129
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	100	100	100	9.653265544693592e-06	9.653265544693592e-06	2.032775028442674e-05	1.745755929473557e-05	-0.6114534431483846	0.7893026743314171	-0.6114534431483846	0.7893026743314171
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	100	100	100	9.653265544693592e-06	9.653265544693592e-06	9.507816639410575e-06	1.495423743645565e-07	0.972626694614594	0.1638361638361638	0.972626694614594	0.1638361638361638
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	100	100	100	9.653265544693592e-06	9.653265544693592e-06	4.9553149951004086e-05	8.418057150028087e-06	-4.739797282818087	1.0	-4.739797282818087	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	100	100	100	9.653265544693592e-06	9.653265544693592e-06	1.2596769002598714e-05	1.743838256806028e-06	-1.6879452245166198	0.994005994005994	-1.6879452245166198	0.994005994005994
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	100	100	100	9.653265544693592e-06	9.653265544693592e-06	9.65326554469359e-06	1.694913563260425e-21	0.999499874937461	1.0	0.999499874937461	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	500	500	500	1.1253162203929328e-05	1.1253162203929328e-05	2.1552669235785874e-05	1.7991020431079142e-05	-0.5724804255162951	0.7215696075981005	-0.5724804255162951	0.7215696075981005
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	500	500	500	1.1253162203929328e-05	1.1253162203929328e-05	1.101803766459805e-05	1.7480067345517429e-07	1.345100877952698	0.0949050949050949	1.345100877952698	0.0949050949050949
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	500	500	500	1.1253162203929328e-05	1.1253162203929328e-05	5.2076730089306855e-05	7.153553639569093e-06	-5.70675358601723	1.0	-5.70675358601723	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	500	500	500	1.1253162203929328e-05	1.1253162203929328e-05	1.186274698530926e-05	7.485154312914215e-07	-0.8143917358232794	0.7922077922077922	-0.8143917358232794	0.7922077922077922
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	500	500	500	1.1253162203929328e-05	1.1253162203929328e-05	1.1253162203929323e-05	3.3898271265208486e-21	0.999499874937461	1.0	0.999499874937461	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	1000	1000	1000	1.3075094842413382e-05	1.3075094842413382e-05	2.4451782253466077e-05	2.0537024902094425e-05	-0.5539598586108967	0.5731067233191702	-0.5539598586108967	0.5731067233191702
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	1000	1000	1000	1.3075094842413382e-05	1.3075094842413382e-05	1.2781281398231826e-05	2.0686940811098437e-07	1.420284646553089	0.0809190809190809	1.420284646553089	0.0809190809190809
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	1000	1000	1000	1.3075094842413382e-05	1.3075094842413382e-05	5.9333549647172993e-05	7.983882938136281e-06	-5.793979591534186	1.0	-5.793979591534186	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	1000	1000	1000	1.3075094842413382e-05	1.3075094842413382e-05	1.261720312604608e-05	7.143846567307073e-07	0.6409596175578384	0.2127872127872128	0.6409596175578384	0.2127872127872128
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	1000	1000	1000	1.3075094842413382e-05	1.3075094842413382e-05	1.3075094842413389e-05	6.779654253041699e-21	-0.999499874937461	1.0	-0.999499874937461	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	pooled	5000	5000	4775	1.978309353853797e-05	1.978309353853797e-05	3.776396438871088e-05	3.2229319323721774e-05	-0.5579041452773853	0.5733566608347913	-0.5579041452773853	0.5733566608347913
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	coordinate_permutation	5000	5000	4775	1.978309353853797e-05	1.978309353853797e-05	1.9287057174203008e-05	2.970619718789281e-07	1.6698076875929708	0.0519480519480519	1.6698076875929708	0.0519480519480519
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	celltype_permutation	5000	5000	4775	1.978309353853797e-05	1.978309353853797e-05	9.2559921474367e-05	1.2250277328787123e-05	-5.9408310508048325	1.0	-5.9408310508048325	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	matched_random_lr	5000	5000	4775	1.978309353853797e-05	1.978309353853797e-05	1.942578536773555e-05	5.26043334524205e-07	0.6792371414145859	0.2427572427572427	0.6792371414145859	0.2427572427572427
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	spatial_ccc_score	score_permutation	5000	5000	4775	1.978309353853797e-05	1.978309353853797e-05	1.9783093538537965e-05	3.3898271265208486e-21	0.999499874937461	1.0	0.999499874937461	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	100	100	100	5.308819002116477e-06	5.308819002116477e-06	1.106107380017078e-05	9.675375511219607e-06	-0.5945252245128846	0.5393651587103224	-0.5945252245128846	0.5393651587103224
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	100	100	100	5.308819002116477e-06	5.308819002116477e-06	5.228931170184151e-06	8.226996045577868e-08	0.9710449778964824	0.1638361638361638	0.9710449778964824	0.1638361638361638
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	100	100	100	5.308819002116477e-06	5.308819002116477e-06	2.7252383144936035e-05	4.629507545614342e-06	-4.73993484762916	1.0	-4.73993484762916	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	100	100	100	5.308819002116477e-06	5.308819002116477e-06	6.9283443250817065e-06	9.585861828992655e-07	-1.6894937063112447	0.994005994005994	-1.6894937063112447	0.994005994005994
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	100	100	100	5.308819002116477e-06	5.308819002116477e-06	4.834636560481231e-06	4.423453382830521e-08	10.719734121665416	0.0009990009990009	10.719734121665416	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	500	500	500	6.084139790031794e-06	6.084139790031794e-06	1.1545646301542824e-05	9.797295544239714e-06	-0.5574504195417587	0.4741314671332167	-0.5574504195417587	0.4741314671332167
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	500	500	500	6.084139790031794e-06	6.084139790031794e-06	5.957210695153006e-06	9.44971393338424e-08	1.3432056861570028	0.0949050949050949	1.3432056861570028	0.0949050949050949
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	500	500	500	6.084139790031794e-06	6.084139790031794e-06	2.816774918634906e-05	3.871319914252391e-06	-5.704413452118937	1.0	-5.704413452118937	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	500	500	500	6.084139790031794e-06	6.084139790031794e-06	6.422040875216424e-06	4.056780117180319e-07	-0.8329292577471269	0.8021978021978022	-0.8329292577471269	0.8021978021978022
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	500	500	500	6.084139790031794e-06	6.084139790031794e-06	5.635584449452807e-06	3.837032934811205e-08	11.69016133558564	0.0009990009990009	11.69016133558564	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	1000	1000	1000	6.98715738106615e-06	6.98715738106615e-06	1.2961714381577807e-05	1.1040947953156004e-05	-0.5411271772913175	0.3269182704323919	-0.5411271772913175	0.3269182704323919
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	1000	1000	1000	6.98715738106615e-06	6.98715738106615e-06	6.830331997337596e-06	1.105295014597609e-07	1.4188554336839012	0.0809190809190809	1.4188554336839012	0.0809190809190809
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	1000	1000	1000	6.98715738106615e-06	6.98715738106615e-06	3.171830176416389e-05	4.269211221336208e-06	-5.7929071907941845	1.0	-5.7929071907941845	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	1000	1000	1000	6.98715738106615e-06	6.98715738106615e-06	6.750748470450917e-06	3.809690918309124e-07	0.6205461694518757	0.2277722277722277	0.6205461694518757	0.2277722277722277
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	1000	1000	1000	6.98715738106615e-06	6.98715738106615e-06	6.547475294358821e-06	3.3308288088412705e-08	13.20038080432857	0.0009990009990009	13.20038080432857	0.0009990009990009
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	pooled	5000	5000	4775	9.783386200111942e-06	9.783386200111942e-06	1.8756516541399424e-05	1.5950386957110426e-05	-0.562565056598041	0.6035991002249438	-0.562565056598041	0.6035991002249438
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	coordinate_permutation	5000	5000	4775	9.783386200111942e-06	9.783386200111942e-06	9.537485983701514e-06	1.465369585453273e-07	1.6780764310347405	0.0509490509490509	1.6780764310347405	0.0509490509490509
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	celltype_permutation	5000	5000	4775	9.783386200111942e-06	9.783386200111942e-06	4.587078302408666e-05	6.085920278212103e-06	-5.92965322815177	1.0	-5.92965322815177	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	matched_random_lr	5000	5000	4775	9.783386200111942e-06	9.783386200111942e-06	9.710183910308566e-06	2.619720406193673e-07	0.2794278718839923	0.3646353646353646	0.2794278718839923	0.3646353646353646
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			contact	model_weighted_spatial_ccc_score	score_permutation	5000	5000	4775	9.783386200111942e-06	9.783386200111942e-06	9.907613247500952e-06	1.9168190969726263e-08	-6.480895749902061	1.0	-6.480895749902061	1.0
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	pooled	100	100	100	1.0187019029449683e-05	1.0187019029449683e-05	2.1196215759195054e-05	1.793410308551833e-05	-0.6138693793187364	0.8187953011747063	-0.6138693793187364	0.8187953011747063
sota_soybean	sota_soybean	Glycine max	Leaf	Stereo-seq cellbin + snRNA-seq	embedding_cosine	2391	5	5000	0	1000	embedding_cosine			exp	spatial_ccc_score	coordinate_permutation	100	100	100	1.0187019029449683e-05	1.0187019029449683e-05	1.0143060087846765e-05	7.448486705235299e-08	0.5901727873398087	0.2847152847152847	0.5901727873398087	0.2847152847152847
